Date,Close,High,Low,Open,Volume
2010-09-09,76.31310272216797,77.2018658959964,76.17752848391022,77.2018658959964,26500
2010-09-10,76.65961456298828,76.71987109282263,76.29808687674006,76.58429677388482,8600
2010-09-13,77.62366485595703,77.68392136157281,77.20188080939987,77.54834709712563,33750
2010-09-14,77.6086196899414,77.94002479314729,77.1115120351326,77.45797839467609,59400
2010-09-15,77.80445098876953,77.86470176087585,77.12657952176698,77.2922820744096,9250
2010-09-16,77.77430725097656,77.8194967576572,77.35251745190915,77.59353773150049,59550
2010-09-17,77.849609375,78.24126509578157,77.59352214703176,78.24126509578157,49350
2010-09-20,79.11500549316406,79.11500549316406,77.92496500902863,78.13585709555826,19000
2010-09-21,78.87397766113281,79.4162748301143,78.54257255867127,79.09993098395654,19250
2010-09-22,78.45219421386719,79.11499867820622,78.3015529176234,78.753465313599,18100
2010-09-23,77.80445098876953,78.58776274355262,77.66887669536902,77.81951224520164,33350
2010-09-24,79.39321899414062,79.43865971521224,78.65108795515172,78.7116717315226,24100
2010-09-27,79.01458740234375,79.49925188690555,79.01458740234375,79.49925188690555,15000
2010-09-28,79.52953338623047,79.52953338623047,78.31788668909708,78.99943976173061,49850
2010-09-29,79.15087127685547,79.45378431074607,78.9236908346267,79.19631198736968,15900
2010-09-30,79.02971649169922,80.0293255472854,78.72680343112454,79.66582871907858,44750
2010-10-01,79.30232238769531,79.63552726788083,78.87824765115737,79.57494351192256,17100
2010-10-04,78.6359634399414,79.71130558151283,78.37849097712386,79.71130558151283,88700
2010-10-05,80.3625259399414,80.42310392655635,79.3780599932304,79.52951362614635,19850
2010-10-06,80.22620391845703,80.48367621321394,79.9838746737979,80.36251447967685,276900
2010-10-07,80.1807861328125,80.65030170624482,79.75671127783272,80.65030170624482,49900
2010-10-08,80.78659057617188,80.83202550481658,80.0141679012867,80.28678325073997,61550
2010-10-11,80.65031433105469,80.90778673971465,80.48371181835118,80.81691684375818,14200
2010-10-12,81.11980438232422,81.21067424960859,80.07475468786858,80.5594132386708,42050
2010-10-13,81.6044692993164,81.99825223596868,81.21068058507802,81.46815871017021,74450
2010-10-14,81.3015365600586,81.64988447521539,80.87746184205638,81.55900884525003,19100
2010-10-15,81.4530258178711,81.84681460916491,80.81691346244035,81.81652271925098,54950
2010-10-18,82.04369354248047,82.11942614711916,81.36214632142485,81.49845692115328,22850
2010-10-19,80.7412109375,81.54392604035998,80.28683822956744,81.13499406977405,38550
2010-10-20,81.6044692993164,81.9073823615953,80.98350012155844,80.98350012155844,22800
2010-10-21,81.72561645507812,82.36173434996189,81.25610678114387,81.98309453416455,29400
2010-10-22,81.92253875732422,81.93768181299073,81.74079320139087,81.90739570165772,24850
2010-10-25,82.16485595703125,82.755533259774,82.13456407258467,82.55863889966434,29600
2010-10-26,82.14971160888672,82.21028959923893,81.69533912693537,81.72563101090454,15000
2010-10-27,81.89225006103516,81.9528338412372,81.19555392147353,81.58933693761223,17150
2010-10-28,81.95281982421875,82.40718654284566,81.60447181401857,82.36175160425887,19250
2010-10-29,82.01338195800781,82.10425181120894,81.78619576983547,81.86192257336467,13400
2010-11-01,82.05882263183594,82.86153720511838,81.60445600125314,82.48289738336852,51550
2010-11-02,82.6949462890625,82.86154875827499,82.43747394761483,82.71009511949235,26100
2010-11-03,83.04332733154297,83.04332733154297,82.02856913015074,82.86157597220867,31850
2010-11-04,84.60331726074219,84.66390104359401,83.86118036477623,83.98234793047988,49000
2010-11-05,84.93650817871094,85.04252689229543,84.5730113195737,84.73961380594548,48300
2010-11-08,84.83047485351562,84.87591556716731,84.43669192657882,84.72445615097163,43400
2010-11-09,84.1640625,85.04250969501678,83.90659018409983,84.95163405421268,35700
2010-11-10,84.48214721679688,84.51243910733419,83.54312172048965,84.17923986659848,28200
2010-11-11,84.20951080322266,84.27009457337881,83.61883348816596,83.8157278523803,24000
2010-11-12,83.16445922851562,83.95203083639525,82.8312543004473,83.60368285595374,39450
2010-11-15,83.0887680053711,83.69458857878136,83.0281842147536,83.52799182096562,202750
2010-11-16,81.75591278076172,82.55862738508849,81.39242177327183,82.55862738508849,32850
2010-11-17,81.81646728515625,82.13452324737534,81.61957302291349,81.83161033105955,42450
2010-11-18,83.02815246582031,83.24018987431285,82.60407764883523,82.60407764883523,26100
2010-11-19,83.22503662109375,83.25532850110666,82.57377564477959,82.92212359855002,20250
2010-11-22,83.1493148803711,83.1493148803711,82.22543270518698,82.86154489149267,25350
2010-11-23,81.98311614990234,82.27088040584987,81.725638002929,82.2102966327283,142400
2010-11-24,83.04332733154297,83.13419723362223,82.49808480871584,82.49808480871584,30100
2010-11-26,82.57377624511719,82.84639738963006,82.4071737926276,82.5131924846509,32650
2010-11-29,82.4980697631836,82.66467225672874,81.52875246719749,82.05884605794401,46000
2010-11-30,81.92253875732422,82.43748931379126,81.64991753463066,81.75593625705737,91950
2010-12-01,83.77029418945312,83.86116406848507,83.20990297335292,83.24019485889238,33350
2010-12-02,84.86074829101562,84.89104016767037,83.86113947174785,83.86113947174785,60650
2010-12-03,85.07282257080078,85.16369824020418,84.54272894324897,84.55787777694314,184100
2010-12-06,84.96680450439453,85.13340701079953,84.81535083180123,84.93651839194568,64150
2010-12-07,84.99706268310547,85.86036098518008,84.96677080508364,85.83006910715825,109000
2010-12-08,85.34544372558594,85.37573561536016,84.78505820873094,85.11826321866013,69050
2010-12-09,85.66350555419922,85.83010228133305,85.31515748868574,85.83010228133305,54850
2010-12-10,86.17840576171875,86.23898372818962,85.73918228369796,85.9360765630838,73950
2010-12-13,86.22386932373047,86.66309294765725,86.19357744164044,86.57221730138716,77050
2010-12-14,86.26927947998047,86.6024843096826,86.07239096932383,86.42073884692874,59650
2010-12-15,85.89069366455078,86.48137112260821,85.75438303749232,86.13302302625608,43600
2010-12-16,86.39048767089844,86.45107144621792,85.66349969982504,85.99669890890858,60600
2010-12-17,86.51164245605469,86.58736928029387,86.19358632769827,86.32989692236336,59150
2010-12-20,86.69341278076172,86.89030141144757,86.29962396421479,86.76913962160917,72600
2010-12-21,87.22347259521484,87.31434823551798,86.92055957178977,86.98114333199186,76200
2010-12-22,87.54154968261719,87.54154968261719,87.26892847385551,87.34465530349225,108250
2010-12-23,87.40523529052734,87.48096211688247,87.20834669752134,87.42038412235027,57400
2010-12-27,87.47065734863281,87.50108210881228,87.02942287355393,87.0750658178598,71800
2010-12-28,87.56193542480469,87.65322710930785,87.33371491960096,87.65322710930785,56650
2010-12-29,87.63802337646484,87.82060677557588,87.63802337646484,87.72931507602036,53600
2010-12-30,87.50109100341797,87.6836744072746,87.39458691985357,87.57717032371019,78900
2010-12-31,87.59236145019531,87.59236145019531,87.24241871710971,87.37935333475502,145750
2011-01-03,88.41397857666016,88.74870896746694,88.17053987535608,88.20097043852365,119200
2011-01-04,88.33790588378906,88.67263047364006,87.86624085640543,88.67263047364006,108350
2011-01-05,88.80956268310547,88.85521142904922,88.03360365049805,88.14010771763952,717750
2011-01-06,88.65741729736328,88.94649894146373,88.41397859600593,88.88563781511527,72450
2011-01-07,88.47480773925781,88.90082386162186,87.85099592978146,88.77910165292678,82250
2011-01-10,88.39877319335938,88.45963432850732,87.85104038913985,88.15533445680494,124500
2011-01-11,88.68783569335938,88.88562562080213,88.33789297091948,88.74869681135822,131700
2011-01-12,89.47904205322266,89.55511557356101,89.08345046100311,89.25081568817004,107350
2011-01-13,89.35733032226562,89.57033852596456,89.12910973431887,89.52469556918285,96050
2011-01-14,89.99633026123047,90.02675501942312,89.20515305538684,89.23558361761579,193400
2011-01-18,90.1484832763672,90.20934440488122,89.79854049346653,89.96590569486177,194900
2011-01-19,89.25079345703125,90.148474703114,89.02256714882664,90.10283176308752,111950
2011-01-20,89.144287109375,89.29643410825423,88.49004456692954,89.06821360993538,103450
2011-01-21,89.34208679199219,89.87460711559474,89.25079510621622,89.69202954807903,117950
2011-01-24,89.88982391357422,89.92024867099454,89.29643667122757,89.31165485397386,455900
2011-01-25,89.85941314697266,89.92026847925507,89.15952168736953,89.61597440573078,226550
2011-01-26,90.33102416992188,90.48317692941008,89.9506509772528,90.102803736741,109250
2011-01-27,90.45279693603516,90.60494397653152,90.13328466857024,90.2854317090666,297250
2011-01-28,88.855224609375,90.6962303905189,88.76393290798212,90.58972630757916,891400
2011-01-31,89.53987121582031,89.61595051795932,88.96170798700778,89.17471610331091,140550
2011-02-01,90.939697265625,91.1222749208738,90.05722795785088,90.13330730124032,147400
2011-02-02,90.78752136230467,91.03096591295932,90.71144784224389,90.71144784224389,91000
2011-02-03,91.0157470703125,91.13746934476222,90.14849617898952,90.68101661961327,72250
2011-02-04,91.2591781616211,91.30482110869308,90.63536606747677,91.06138238424742,97050
2011-02-07,91.83731842041016,92.14161818125618,91.48737572684956,91.51780628333768,118050
2011-02-08,92.26334381103516,92.27856199281558,91.74603590718026,91.95904401982008,153500
2011-02-09,92.0351104736328,92.2633309321604,91.6395190590624,92.0351104736328,139650
2011-02-10,92.06555938720705,92.1720692606484,91.41132259116416,91.59390016671014,125200
2011-02-11,92.64373779296876,92.7502418730786,91.7156258342656,91.74605640058796,149200
2011-02-14,92.87196350097656,92.91760644812835,92.49159013061283,92.59809420999171,92200
2011-02-15,92.5372314453125,92.70459665396598,92.33943567108231,92.59809257646592,82150
2011-02-16,93.13060760498048,93.26754224017763,92.7958830109714,92.8871688984118,94300
2011-02-17,93.48054504394533,93.54140616812066,92.78065952803766,92.8567330312387,158250
2011-02-18,93.63269805908205,93.7392021246036,93.32839824157634,93.54140637261943,120800
2011-02-22,91.7155990600586,93.10015750133428,91.47216040458272,92.56763725624184,288400
2011-02-23,91.19831085205078,91.86777165195724,90.60492936416033,91.66997588798156,276000
2011-02-24,91.10704040527344,91.41134029280154,90.27022006759935,91.0309668844008,241300
2011-02-25,92.09600067138672,92.14164942361457,91.44175799514682,91.54826207694984,106350
2011-02-28,92.64373779296876,92.76546005825833,92.17207852506438,92.46116019907149,208350
2011-03-01,91.0614013671875,93.03934794517905,91.0614013671875,93.02412975695796,235350
2011-03-02,91.32003021240234,91.71561592377358,90.90922631749582,91.0005180065983,176350
2011-03-03,92.88716888427734,92.99367295563265,92.1112098209692,92.1112098209692,136450
2011-03-04,92.20248413085938,92.8567266607691,91.59389034296753,92.8567266607691,168250
2011-03-07,91.3960952758789,92.61328866463326,90.98529141891758,92.5067846058695,155200
2011-03-08,92.24815368652344,92.52202298427954,91.25918057751116,91.60912339041349,106350
2011-03-09,92.14163208007812,92.33942202103314,91.66996708941817,92.0959833364426,116450
2011-03-10,90.45279693603516,91.19832556011998,90.34629284688016,91.19832556011998,267850
2011-03-11,91.0614013671875,91.39613185959313,90.07243388222996,90.07243388222996,134350
2011-03-14,90.5288543701172,90.72665013084598,89.81375063796911,90.49842380661764,146100
2011-03-15,89.52467346191406,89.95068976411126,87.95753708965715,88.10968411071705,346800
2011-03-16,87.82061767578125,89.433397273179,87.21201787794652,89.20517670201934,339900
2011-03-17,88.91603088378906,89.31162223420284,88.42915368638288,89.11382655899595,176200
2011-03-18,89.29643249511719,90.07239726587704,89.11385493895317,90.07239726587704,127700
2011-03-21,90.65057373046876,90.81793311831922,90.28541278416697,90.40712923024331,136100
2011-03-22,90.33102416992188,90.75704609245456,90.30059361802422,90.66575443676165,137800
2011-03-23,90.62012481689452,90.84834528358552,89.72244371822555,90.1636722754422,204150
