Date,Open,High,Low,Close,Adj Close,Volume
2000-06-22,4807.983,4817.15,4759.913,4764.77,4764.77,1170043100.0
2000-06-23,4762.55,4814.268,4742.38,4808.313,4808.313,1343580600.0
2000-06-26,4822.848,4840.814,4811.852,4823.824,4823.824,1458858300.0
2000-06-27,4834.23,4840.09,4791.577,4816.374,4816.374,1459049300.0
2000-06-28,4816.406,4854.162,4808.295,4824.676,4824.676,1281391700.0
2000-06-29,4835.123,4848.055,4800.838,4846.78,4846.78,1381541600.0
2000-06-30,4852.97,4869.1,4817.913,4830.673,4830.673,1464640200.0
2000-07-03,4806.47,4806.47,4730.508,4739.37,4739.37,1784568400.0
2000-07-04,4721.35,4757.694,4704.933,4753.476,4753.476,2005632000.0
2000-07-05,4759.876,4771.597,4730.712,4735.26,4735.26,1281643200.0
2000-07-06,4735.973,4738.87,4701.404,4703.53,4703.53,1145671200.0
2000-07-07,4710.374,4765.077,4709.493,4753.032,4753.032,1166602700.0
2000-07-10,4762.955,4770.247,4697.958,4723.392,4723.392,1518308700.0
2000-07-11,4731.02,4807.553,4713.207,4804.067,4804.067,1388137800.0
2000-07-12,4806.797,4834.728,4785.773,4805.006,4805.006,1471679700.0
2000-07-13,4811.333,4850.472,4786.71,4839.13,4839.13,1923704400.0
2000-07-14,4850.0,4854.508,4811.166,4834.613,4834.613,1478706100.0
2000-07-17,4840.718,4851.348,4767.9,4770.58,4770.58,1337103200.0
2000-07-18,4772.808,4805.056,4760.562,4795.605,4795.605,2004082000.0
2000-07-19,4807.523,4826.476,4771.196,4794.097,4794.097,2662876800.0
2000-07-20,4799.15,4809.43,4754.232,4801.64,4801.64,1815030000.0
2000-07-21,4808.766,4821.072,4792.55,4797.62,4797.62,1456556500.0
2000-07-24,4800.725,4801.1,4762.17,4774.39,4774.39,1501001400.0
2000-07-25,4771.715,4792.16,4762.363,4781.09,4781.09,1176312300.0
2000-07-26,4786.94,4827.936,4786.94,4819.62,4819.62,1606675300.0
2000-07-27,4841.926,4905.506,4835.583,4854.808,4854.808,1829248000.0
2000-07-28,4854.324,4885.435,4842.45,4852.714,4852.714,1452799400.0
2000-07-31,4858.33,4894.67,4837.497,4894.125,4894.125,1845045600.0
2000-08-01,4900.543,4926.462,4896.738,4905.027,4905.027,2269490000.0
2000-08-02,4910.973,4927.456,4871.55,4899.138,4899.138,2320666000.0
2000-08-03,4905.813,4934.69,4897.89,4916.636,4916.636,2117846400.0
