Date,Open,High,Low,Close,Adj Close,Volume
2011-12-01,861.5459,872.3356,852.8726,852.8726,852.8726,276290818
2011-12-02,849.1803,849.1803,825.0776,829.1765,829.1765,194912712
2011-12-05,825.6049,826.0939,790.2955,792.4955,792.4955,169229680
2011-12-06,788.4355,801.9337,783.2791,798.0961,798.0961,147499980
2011-12-07,797.1771,806.4201,794.3656,802.6254,802.6254,131963050
2011-12-08,799.4858,819.9687,788.6232,809.4317,809.4317,203447022
2011-12-09,802.1301,812.1701,796.1886,798.8375,798.8375,145429581
2011-12-12,798.8062,803.7375,789.7898,790.7928,790.7928,124689878
2011-12-13,787.0816,787.0816,765.0443,768.9245,768.9245,163020268
2011-12-14,766.1801,773.7747,754.3228,755.7624,755.7624,144942369
2011-12-15,751.5494,756.8132,743.272,746.5552,746.5552,162660672
2011-12-16,745.5234,778.775,745.5234,778.775,778.775,189917192
2011-12-19,774.6549,793.4408,767.0738,793.4408,793.4408,248795964
2011-12-20,791.8196,799.6585,780.9218,781.4188,781.4188,192837021
2011-12-21,786.9825,791.2288,760.9203,761.3376,761.3376,190600572
2011-12-22,754.4838,767.3159,727.7397,757.8963,757.8963,235250074
2011-12-23,754.8939,770.3772,750.9628,761.4426,761.4426,189142906
2011-12-26,760.6727,769.9168,751.607,753.0494,753.0494,157857144
2011-12-27,749.6069,749.9243,725.1111,727.1732,727.1732,163882097
2011-12-28,721.8388,721.8388,700.1093,717.5544,717.5544,160777423
2011-12-29,714.5818,722.1974,710.6483,716.549,716.549,124101645
2011-12-30,718.0292,730.5326,718.0292,729.5043,729.5043,146606654
2012-01-04,734.7382,737.9066,707.1079,707.1079,707.1079,138712299
2012-01-05,700.3238,701.0432,665.4119,666.9059,666.9059,187682875
2012-01-06,662.6524,672.1349,645.7974,669.0174,669.0174,158864254
2012-01-09,667.8556,692.4185,657.1838,692.4185,692.4185,199860506
2012-01-10,691.6528,718.2877,690.4991,716.4537,716.4537,264154102
2012-01-11,715.0444,728.6623,710.5266,717.9361,717.9361,239866180
2012-01-12,715.8178,724.0786,708.6756,709.8903,709.8903,203924156
2012-01-13,709.0493,709.6263,665.2561,666.0788,666.0788,243703835
2012-01-16,657.8017,657.8017,633.307,633.908,633.908,171596504
2012-01-17,630.7845,664.6982,623.6364,662.6909,662.6909,232085828
2012-01-18,662.9404,665.601,621.666,624.9111,624.9111,239740893
2012-01-19,621.6492,637.0233,612.279,632.7999,632.7999,237354870
2012-01-20,634.8292,648.1407,634.5652,646.3838,646.3838,199100479
2012-01-30,649.423,660.0638,644.8828,651.246,651.246,188878256
2012-01-31,649.367,650.4894,637.4337,648.6814,648.6814,166705226
2012-02-01,647.4929,663.2705,644.5824,650.7762,650.7762,182018011
2012-02-02,652.0581,665.4022,652.0581,665.4022,665.4022,204642775
2012-02-03,665.3475,681.8866,663.0087,680.0459,680.0459,246984601
2012-02-06,681.0402,689.9618,680.699,686.508,686.508,242964491
2012-02-07,683.8766,683.8766,669.5434,673.6796,673.6796,195950403
2012-02-08,673.0677,692.3039,669.6254,692.3039,692.3039,238324150
2012-02-09,692.3621,705.7004,690.6781,697.7902,697.7902,300027393
2012-02-10,696.5334,703.089,693.75,698.8541,698.8541,238207201
2012-02-13,694.2355,718.6682,690.531,714.9565,714.9565,283107628
2012-02-14,714.7525,717.773,707.9658,712.2966,712.2966,202576881
2012-02-15,711.6161,724.7513,707.1426,724.7513,724.7513,279647594
2012-02-16,723.4287,731.4457,714.4025,721.8321,721.8321,276874777
2012-02-17,722.6228,726.9429,709.2267,717.7972,717.7972,222660829
2012-02-20,726.8752,731.4061,720.9657,721.0996,721.0996,288492264
2012-02-21,719.2944,736.8826,713.6478,736.8826,736.8826,323117044
2012-02-22,737.7778,759.5624,737.7778,759.5624,759.5624,439845048
2012-02-23,760.6705,765.4154,748.6155,756.8972,756.8972,375290691
2012-02-24,756.1577,764.7424,755.1897,762.2901,762.2901,342974036
2012-02-27,763.9631,771.295,760.2399,760.3733,760.3733,384755551
2012-02-28,757.4532,758.1702,737.3677,747.7682,747.7682,382457678
2012-02-29,747.2217,748.0864,734.2409,735.3369,735.3369,282415271
2012-03-01,734.2492,748.7965,733.7798,743.1481,743.1481,262295148
2012-03-02,743.8476,757.6693,743.8476,757.6693,757.6693,256055042
2012-03-05,759.6503,766.7538,758.8253,759.3691,759.3691,298470875
2012-03-06,758.0808,758.7188,743.6056,750.8377,750.8377,299701891
2012-03-07,743.0479,759.4534,740.6127,749.2666,749.2666,278630308
2012-03-08,751.9842,764.0019,751.9842,761.7033,761.7033,269069137
2012-03-09,764.4783,777.6947,763.7241,777.6947,777.6947,335546395
2012-03-12,779.5134,786.0494,778.5053,786.0494,786.0494,350107647
2012-03-13,785.5316,792.3783,782.9405,792.3783,792.3783,372356610
2012-03-14,795.1203,799.834,750.1257,756.459,756.459,535388405
2012-03-15,754.5344,759.5326,735.0894,746.4413,746.4413,344723287
2012-03-16,748.0469,765.562,745.3509,765.562,765.562,292849549
2012-03-19,764.9451,779.5574,763.3623,779.5574,779.5574,296875443
2012-03-20,777.3932,777.3932,755.3997,755.5833,755.5833,284260529
2012-03-21,758.8867,761.3365,737.9926,751.7915,751.7915,271092901
2012-03-22,750.4519,756.3491,744.8949,750.8515,750.8515,202285470
2012-03-23,748.8692,750.6887,735.1483,737.8921,737.8921,198204488
2012-03-26,735.1621,742.2637,731.3105,737.2138,737.2138,161792809
2012-03-27,739.4432,745.8285,733.8392,735.7343,735.7343,192525260
2012-03-28,732.6808,732.6808,697.5102,698.4868,698.4868,247395653
2012-03-29,692.3727,695.9585,676.9949,683.9592,683.9592,192046657
2012-03-30,682.2848,686.499,673.4864,678.519,678.519,180630141
2012-04-05,677.757,698.2969,676.5105,697.7514,697.7514,199915403
2012-04-06,697.8647,705.378,695.6545,701.9016,701.9016,201784120
2012-04-09,699.8715,701.5913,689.7152,689.7152,689.7152,154797630
2012-04-10,686.4757,697.1658,672.9855,697.1658,697.1658,182156068
2012-04-11,689.8516,701.9266,685.7512,698.4879,698.4879,161259299
2012-04-12,699.4229,713.2536,697.7442,713.1245,713.1245,206037968
2012-04-13,715.0369,723.8915,714.2397,718.9597,718.9597,226780247
2012-04-16,714.8504,719.8824,712.0203,716.2291,716.2291,172051521
