Date,Close,High,Low,Open,Volume
2003-01-03,1954.9599609375,1954.9599609375,1954.9599609375,1954.9599609375,0
2003-01-06,1981.0999755859373,1981.0999755859373,1981.0999755859373,1981.0999755859373,0
2003-01-07,1992.4200439453125,1992.4200439453125,1992.4200439453125,1992.4200439453125,0
2003-01-08,1987.989990234375,1987.989990234375,1987.989990234375,1987.989990234375,0
2003-01-09,1984.449951171875,1984.449951171875,1984.449951171875,1984.449951171875,0
2003-01-10,1998.9100341796875,1998.9100341796875,1998.9100341796875,1998.9100341796875,0
2003-01-13,2006.1400146484373,2006.1400146484373,2006.1400146484373,2006.1400146484373,0
2003-01-14,2003.550048828125,2003.550048828125,2003.550048828125,2003.550048828125,0
2003-01-15,2014.8299560546875,2014.8299560546875,2014.8299560546875,2014.8299560546875,0
2003-01-16,2008.9300537109373,2008.9300537109373,2008.9300537109373,2008.9300537109373,0
2003-01-17,2004.4100341796875,2004.4100341796875,2004.4100341796875,2004.4100341796875,0
2003-01-20,1985.989990234375,1985.989990234375,1985.989990234375,1985.989990234375,0
2003-01-21,1979.780029296875,1979.780029296875,1979.780029296875,1979.780029296875,0
2003-01-22,1973.6099853515625,1973.6099853515625,1973.6099853515625,1973.6099853515625,0
2003-01-23,1981.56005859375,1981.56005859375,1981.56005859375,1981.56005859375,0
2003-01-24,1989.27001953125,1989.27001953125,1989.27001953125,1989.27001953125,0
2003-01-27,1984.719970703125,1984.719970703125,1984.719970703125,1984.719970703125,0
2003-01-28,1973.510009765625,1973.510009765625,1973.510009765625,1973.510009765625,0
2003-01-29,1975.6700439453125,1975.6700439453125,1975.6700439453125,1975.6700439453125,0
2003-01-30,1962.8199462890625,1962.8199462890625,1962.8199462890625,1962.8199462890625,0
2003-01-31,1953.219970703125,1953.219970703125,1953.219970703125,1953.219970703125,0
2003-02-03,1958.449951171875,1958.449951171875,1958.449951171875,1958.449951171875,0
2003-02-04,1975.5799560546875,1975.5799560546875,1975.5799560546875,1975.5799560546875,0
2003-02-05,1949.5699462890625,1949.5699462890625,1949.5699462890625,1949.5699462890625,0
2003-02-07,1927.8800048828125,1927.8800048828125,1927.8800048828125,1927.8800048828125,0
2003-02-10,1946.5999755859373,1946.5999755859373,1946.5999755859373,1946.5999755859373,0
2003-02-11,1958.6199951171875,1958.6199951171875,1958.6199951171875,1958.6199951171875,0
2003-02-12,1937.5400390625,1937.5400390625,1937.5400390625,1937.5400390625,0
2003-02-13,1923.050048828125,1923.050048828125,1923.050048828125,1923.050048828125,0
2003-02-14,1920.9300537109373,1920.9300537109373,1920.9300537109373,1920.9300537109373,0
2003-02-17,1946.9200439453125,1946.9200439453125,1946.9200439453125,1946.9200439453125,0
2003-02-18,1947.030029296875,1947.030029296875,1947.030029296875,1947.030029296875,0
2003-02-19,1952.27001953125,1952.27001953125,1952.27001953125,1952.27001953125,0
2003-02-20,1936.0899658203125,1936.0899658203125,1936.0899658203125,1936.0899658203125,0
2003-02-21,1916.2900390625,1916.2900390625,1916.2900390625,1916.2900390625,0
2003-02-24,1902.8699951171875,1905.8199462890625,1902.8699951171875,1905.8199462890625,0
2003-02-25,1869.719970703125,1902.530029296875,1869.719970703125,1902.530029296875,0
2003-02-26,1873.9300537109373,1873.9300537109373,1870.06005859375,1870.06005859375,0
2003-02-27,1875.449951171875,1875.449951171875,1871.3800048828125,1874.22998046875,0
2003-02-28,1880.8499755859373,1880.8499755859373,1875.449951171875,1875.449951171875,0
2003-03-03,1886.1199951171875,1886.1199951171875,1879.52001953125,1880.8499755859373,0
2003-03-04,1901.3900146484373,1902.1700439453125,1882.52001953125,1886.1199951171875,0
2003-03-05,1910.3299560546875,1910.3299560546875,1893.5999755859373,1901.3900146484373,0
2003-03-06,1909.9599609375,1917.219970703125,1900.760009765625,1910.3299560546875,0
2003-03-07,1902.489990234375,1912.6500244140625,1899.6199951171875,1909.9599609375,0
2003-03-10,1907.52001953125,1908.780029296875,1897.239990234375,1902.489990234375,0
2003-03-11,1901.8599853515625,1907.52001953125,1895.18994140625,1907.52001953125,0
2003-03-12,1893.5799560546875,1908.06005859375,1892.72998046875,1901.8599853515625,0
2003-03-13,1872.949951171875,1893.5799560546875,1869.8900146484373,1893.5799560546875,0
2003-03-14,1898.449951171875,1900.6500244140625,1872.949951171875,1872.949951171875,0
2003-03-17,1888.7900390625,1900.010009765625,1884.9200439453125,1898.449951171875,0
2003-03-18,1912.02001953125,1913.5799560546875,1888.7900390625,1888.7900390625,0
2003-03-19,1895.8599853515625,1912.02001953125,1895.8599853515625,1912.02001953125,0
2003-03-20,1902.0699462890625,1905.4599609375,1894.0799560546875,1895.8599853515625,0
2003-03-21,1908.030029296875,1910.5999755859373,1898.699951171875,1902.0699462890625,0
2003-03-24,1916.43994140625,1919.5699462890625,1908.030029296875,1908.030029296875,0
2003-03-25,1905.4100341796875,1916.43994140625,1897.25,1916.43994140625,0
2003-03-26,1908.1600341796875,1911.0999755859373,1901.1400146484373,1905.4100341796875,0
2003-03-27,1914.0799560546875,1915.56005859375,1899.6199951171875,1908.1600341796875,0
2003-03-28,1919.22998046875,1921.469970703125,1908.43994140625,1914.0799560546875,0
2003-03-31,1931.6099853515625,1934.6199951171875,1909.06005859375,1919.22998046875,0
2003-04-01,1924.77001953125,1931.6099853515625,1914.6700439453125,1931.6099853515625,0
2003-04-02,1933.5999755859373,1942.8199462890625,1924.3800048828125,1924.77001953125,0
2003-04-03,1931.6099853515625,1943.77001953125,1925.260009765625,1933.5999755859373,0
2003-04-04,1945.97998046875,1947.52001953125,1925.199951171875,1931.6099853515625,0
2003-04-07,1975.5899658203125,1978.31005859375,1945.8199462890625,1945.97998046875,0
2003-04-08,1972.06005859375,1983.6600341796875,1972.06005859375,1975.5899658203125,0
2003-04-09,1974.530029296875,1976.1700439453125,1967.3900146484373,1972.06005859375,0
2003-04-10,1947.300048828125,1974.530029296875,1942.1500244140625,1974.530029296875,0
2003-04-11,1959.8299560546875,1961.7099609375,1946.2900390625,1947.300048828125,0
2003-04-14,1981.719970703125,1987.5799560546875,1959.8299560546875,1959.8299560546875,0
2003-04-15,2006.1199951171875,2006.1199951171875,1981.719970703125,1981.719970703125,0
2003-04-16,1981.4200439453125,2006.1600341796875,1977.52001953125,2006.1199951171875,0
2003-04-17,1970.3299560546875,1983.4100341796875,1970.3299560546875,1981.4200439453125,0
2003-04-22,1964.43994140625,1974.93994140625,1964.3499755859373,1970.3299560546875,0
2003-04-23,1978.8900146484373,1983.6600341796875,1964.43994140625,1964.43994140625,0
2003-04-24,1994.3599853515625,2002.75,1978.8900146484373,1978.8900146484373,0
2003-04-28,1973.6300048828125,1994.3599853515625,1973.510009765625,1994.3599853515625,0
2003-04-29,1993.0400390625,1995.31005859375,1973.6300048828125,1973.6300048828125,0
2003-04-30,2013.31005859375,2015.1099853515625,1992.3399658203125,1993.0400390625,0
2003-05-01,1999.43994140625,2013.489990234375,1995.8800048828125,2013.31005859375,0
2003-05-02,1955.449951171875,1999.43994140625,1953.1199951171875,1999.43994140625,0
2003-05-05,1960.4200439453125,1963.2900390625,1950.1800537109373,1955.449951171875,0
2003-05-06,1977.8699951171875,1979.75,1959.06005859375,1960.4200439453125,0
2003-05-07,1978.06005859375,1989.0999755859373,1976.4599609375,1977.8699951171875,0
2003-05-08,1977.8599853515625,1981.239990234375,1964.77001953125,1978.06005859375,0
2003-05-09,1979.4300537109373,1990.2099609375,1970.4300537109373,1977.8599853515625,0
2003-05-12,2000.4100341796875,2003.8399658203125,1979.4300537109373,1979.4300537109373,0
2003-05-13,2009.77001953125,2013.06005859375,2000.4100341796875,2000.4100341796875,0
2003-05-14,2017.280029296875,2019.3699951171875,2004.9599609375,2009.77001953125,0
