Date,Close,High,Low,Open,Volume
1979-06-29,1614.2900390625,1615.6865080639654,1610.599362290033,1610.599362290033,0
1979-07-03,1598.7298583984375,1609.502359552811,1597.6325543576204,1609.502359552811,0
1979-07-04,1587.3587646484375,1597.4330919848192,1585.463565226269,1597.4330919848192,0
1979-07-05,1579.877685546875,1585.962170149474,1578.4812165166934,1585.962170149474,0
1979-07-06,1582.5709228515625,1582.5709228515625,1574.2920731409663,1579.8778280050494,0
1979-07-09,1582.2716064453125,1584.4659707948538,1581.4735893580362,1582.570771532807,0
1979-07-10,1576.18701171875,1580.8751490604636,1574.9901078393368,1580.8751490604636,0
1979-07-11,1559.2303466796875,1572.7959081214822,1556.9362603772709,1572.7959081214822,0
1979-07-12,1529.80517578125,1557.5346273938303,1529.3064455131123,1557.5346273938303,0
1979-07-13,1533.495849609375,1534.1940232791774,1516.7384639309253,1529.805172576696,0
1979-07-16,1547.65966796875,1547.759389665432,1535.8897072730783,1535.8897072730783,0
1979-07-17,1556.9361572265625,1559.1305216765925,1550.6521072173489,1550.6521072173489,0
1979-07-18,1546.86181640625,1553.1457445987853,1543.3707046014024,1553.1457445987853,0
1979-07-19,1548.4578857421875,1550.353085266014,1544.3683215657172,1546.8619731075075,0
1979-07-20,1553.5447998046875,1553.5447998046875,1546.6622976878386,1548.4577753740846,0
1979-07-23,1542.073974609375,1549.1559199984022,1540.478062118376,1549.1559199984022,0
1979-07-24,1543.171142578125,1545.565072172663,1541.4755084021656,1542.0739603607208,0
1979-07-25,1552.8465576171875,1553.245444409581,1544.4678650515648,1544.4678650515648,0
1979-07-26,1566.0130615234375,1566.0130615234375,1553.4450829613645,1553.4450829613645,0
1979-07-27,1573.9927978515625,1573.9927978515625,1568.2074777738335,1568.2074777738335,0
1979-07-30,1564.1177978515625,1571.6984733584036,1564.1177978515625,1571.6984733584036,0
1979-07-31,1554.14306640625,1560.6265591794538,1554.14306640625,1560.6265591794538,0
1979-08-01,1554.14306640625,1554.54207492897,1550.053503009059,1554.14306640625,0
1979-08-02,1556.9361572265625,1559.928538800413,1556.337705263856,1556.337705263856,0
1979-08-03,1553.84423828125,1557.5347939560074,1552.8467776383068,1556.936341922308,0
1979-08-07,1551.9488525390625,1555.5396860708431,1551.2505571165689,1553.8440518853772,0
1979-08-08,1561.22509765625,1563.1202969240326,1549.155850176623,1551.94878823023,0
1979-08-09,1562.52197265625,1567.4095537692565,1560.5270515293348,1561.225225219626,0
1979-08-10,1571.000244140625,1571.9977046130953,1563.9182991381483,1563.9182991381483,0
1979-08-13,1578.082275390625,1578.082275390625,1571.499060264589,1571.499060264589,0
